Date,Item Code,Item Desc,Category,Quantity,Total
1/1/18,190,POLLO BELGA,Sandwichs,12,1800
1/1/18,187,POLLO COSSAB,Sandwichs,15,2255
1/1/18,159,QUESOS X 1,Tapas,9,1435
1/1/18,160,QUESOS X 2,Tapas,2,600
1/1/18,54,RABAS,Apetizers,41,9030
1/1/18,56,RABAS C/SALSAS,Apetizers,5,1180
1/1/18,55,RABAS PROV,Apetizers,13,2970
1/1/18,40,SALCH ALEMANA,Sausages,15,2375
1/1/18,42,SALCH DIABLO,Sausages,11,1925
1/1/18,27,SALCHIPAPAS BEL,Fries,66,10210
1/1/18,191,SANWUCHE BERNA,Sandwichs,8,1035
1/1/18,60,SUPER MILANESA,Entries,7,1085
1/1/18,45,TABLA BRATWURST,Sausages,9,3825
1/1/18,82,TAPEO X2,Tapas,130,38905
1/1/18,57,TIRITAS POLL,Apetizers,44,5460
1/1/18,62,TORTILLA,Entries,10,1240
1/1/18,63,TORTILLA ESP,Entries,35,4890
1/1/18,66,WRAP CARNE,Sandwichs,11,1760
1/1/18,65,WRAP POLLO,Sandwichs,19,2750
1/1/18,64,WRAP VEGETA,Sandwichs,18,2345
2/1/18,29,ADICIONAL PANCE,Fries,1,150
2/1/18,150,BAVIERA X 1,Tapas,10,1700
2/1/18,151,BAVIERA X 2,Tapas,6,1920
2/1/18,90,BONDIOLA NEGRA,Entries,15,2765
2/1/18,59,BRUSQUETA HONG,Apetizers,11,1375
2/1/18,58,BRUSQUETAS CRUD,Apetizers,9,1125
2/1/18,73,C. CALABRESA,Pizzas,2,230
2/1/18,78,C. CAPRESSE,Pizzas,1,115
2/1/18,79,C. CRUDO RUCULA,Pizzas,4,500
2/1/18,75,C. JAMON,Pizzas,1,115
2/1/18,80,C. JAMON Y MORR,Pizzas,1,125
2/1/18,77,C. MORRONES,Pizzas,1,115
2/1/18,70,C. MUZZA,Pizzas,7,695
2/1/18,72,C. NAPOLITANA,Pizzas,5,575
2/1/18,76,C. PROVOLONE,Pizzas,1,120
2/1/18,49,CHOCOTORTA,Desserts,12,1080
2/1/18,50,COPA MELBA,Desserts,18,1610
2/1/18,152,COSSAB X 1,Tapas,26,4550
2/1/18,153,COSSAB X 2,Tapas,29,9570
2/1/18,226,CUAD. DE MUZZA,Apetizers,55,6860
2/1/18,188,CUADRIL COSSAB,Sandwichs,5,875
2/1/18,189,CUDRIL VIKINGO,Sandwichs,18,3150
2/1/18,23,ESPAÑOLAS PICAN,Fries,13,1360
2/1/18,173,G. CALABRESA,Pizzas,3,630
2/1/18,178,G. CAPRESSE,Pizzas,4,840
2/1/18,179,G. CRUDO Y RUCU,Pizzas,11,2530
2/1/18,171,G. FUGAZZETA,Pizzas,2,410
2/1/18,180,G. JAMON Y MORR,Pizzas,7,1610
2/1/18,170,G. MUZZA,Pizzas,8,1440
2/1/18,172,G. NAPOLITANA,Pizzas,8,1680
2/1/18,176,G. PROVOLONE,Pizzas,3,660
2/1/18,174,G. ROQUEFORT,Pizzas,1,210
2/1/18,236,HAMB ALEMANA,Hamburgers,19,2755
2/1/18,231,HAMB ARGENTA,Hamburgers,12,1740
2/1/18,238,HAMB BRASILERA,Hamburgers,29,4200
2/1/18,241,HAMB CALABAZA,Hamburgers,18,2430
2/1/18,239,HAMB CHARRUA,Hamburgers,15,2170
2/1/18,230,HAMB COSSAB,Hamburgers,22,3190
2/1/18,235,HAMB FRANCESA,Hamburgers,39,5655
2/1/18,237,HAMB KANGREBURG,Hamburgers,50,7250
2/1/18,243,HAMB LENTEJAS,Hamburgers,7,945
2/1/18,234,HAMB MEXICANA,Hamburgers,33,4785
2/1/18,233,HAMB NORMANDA,Hamburgers,14,2030
2/1/18,240,HAMB NORTEAMERI,Hamburgers,68,9850
2/1/18,244,HAMB QUINOA,Hamburgers,32,4315
2/1/18,242,HAMB SUIZA,Hamburgers,64,9275
2/1/18,232,HAMB VIKINGA,Hamburgers,60,8695
2/1/18,34,MILA DE BERENJE,Entries,16,2480
2/1/18,46,NACHOS,Apetizers,18,2060
2/1/18,32,PANCHO ALEMAN,Sausages,1,155
2/1/18,31,PANCHO PORTENO,Sausages,4,560
2/1/18,33,PANCHO YANKI,Sausages,2,330
2/1/18,24,PAPAS 4 QUESOS,Fries,52,6495
2/1/18,26,PAPAS BARBACOA,Fries,12,1375
2/1/18,28,PAPAS CHEDDAR,Fries,109,12510
2/1/18,22,PAPAS FRITAS,Fries,46,4140
2/1/18,25,PAPAS RUSTICAS,Fries,42,5250
2/1/18,190,POLLO BELGA,Sandwichs,4,640
2/1/18,187,POLLO COSSAB,Sandwichs,10,1600
2/1/18,159,QUESOS X 1,Tapas,10,1700
2/1/18,160,QUESOS X 2,Tapas,1,320
2/1/18,54,RABAS,Apetizers,29,6940
2/1/18,56,RABAS C/SALSAS,Apetizers,5,1250
2/1/18,55,RABAS PROV,Apetizers,11,2750
2/1/18,40,SALCH ALEMANA,Sausages,19,3220
2/1/18,42,SALCH DIABLO,Sausages,13,2395
2/1/18,27,SALCHIPAPAS BEL,Fries,49,7835
2/1/18,191,SANWUCHE BERNA,Sandwichs,15,2100
2/1/18,60,SUPER MILANESA,Entries,13,2115
2/1/18,45,TABLA BRATWURST,Sausages,5,2125
2/1/18,82,TAPEO X2,Tapas,137,43065
2/1/18,57,TIRITAS POLL,Apetizers,40,5200
2/1/18,62,TORTILLA,Entries,11,1485
2/1/18,63,TORTILLA ESP,Entries,16,2380
2/1/18,66,WRAP CARNE,Sandwichs,6,1020
2/1/18,65,WRAP POLLO,Sandwichs,23,3565
2/1/18,64,WRAP VEGETA,Sandwichs,3,420
3/1/18,29,ADICIONAL PANCE,Fries,2,300
3/1/18,150,BAVIERA X 1,Tapas,13,2210
3/1/18,151,BAVIERA X 2,Tapas,4,1280
3/1/18,90,BONDIOLA NEGRA,Entries,20,3700
3/1/18,59,BRUSQUETA HONG,Apetizers,7,875
3/1/18,58,BRUSQUETAS CRUD,Apetizers,7,875
3/1/18,78,C. CAPRESSE,Pizzas,2,230
3/1/18,79,C. CRUDO RUCULA,Pizzas,2,250
3/1/18,71,C. FUGAZZETA,Pizzas,2,220
3/1/18,70,C. MUZZA,Pizzas,6,600
3/1/18,72,C. NAPOLITANA,Pizzas,3,345
3/1/18,76,C. PROVOLONE,Pizzas,2,240
3/1/18,74,C. ROQUEFORT,Pizzas,1,115
3/1/18,49,CHOCOTORTA,Desserts,9,850
3/1/18,50,COPA MELBA,Desserts,5,450
3/1/18,152,COSSAB X 1,Tapas,22,3850
3/1/18,153,COSSAB X 2,Tapas,28,9240
3/1/18,226,CUAD. DE MUZZA,Apetizers,46,5750
3/1/18,188,CUADRIL COSSAB,Sandwichs,7,1225
3/1/18,189,CUDRIL VIKINGO,Sandwichs,17,2975
3/1/18,23,ESPAÑOLAS PICAN,Fries,12,1260
3/1/18,178,G. CAPRESSE,Pizzas,2,420
3/1/18,179,G. CRUDO Y RUCU,Pizzas,12,2760
3/1/18,175,G. JAMON,Pizzas,1,210
3/1/18,180,G. JAMON Y MORR,Pizzas,5,1150
3/1/18,177,G. MORRONES,Pizzas,2,420
3/1/18,170,G. MUZZA,Pizzas,17,3060
3/1/18,172,G. NAPOLITANA,Pizzas,2,420
3/1/18,176,G. PROVOLONE,Pizzas,2,440
3/1/18,174,G. ROQUEFORT,Pizzas,2,420
3/1/18,236,HAMB ALEMANA,Hamburgers,25,3625
3/1/18,231,HAMB ARGENTA,Hamburgers,11,1595
3/1/18,238,HAMB BRASILERA,Hamburgers,21,3045
3/1/18,241,HAMB CALABAZA,Hamburgers,18,2430
3/1/18,239,HAMB CHARRUA,Hamburgers,14,2030
3/1/18,230,HAMB COSSAB,Hamburgers,28,4060
3/1/18,235,HAMB FRANCESA,Hamburgers,33,4785
3/1/18,237,HAMB KANGREBURG,Hamburgers,58,8410
3/1/18,243,HAMB LENTEJAS,Hamburgers,13,1755
3/1/18,234,HAMB MEXICANA,Hamburgers,27,3915
3/1/18,233,HAMB NORMANDA,Hamburgers,25,3625
3/1/18,240,HAMB NORTEAMERI,Hamburgers,99,14355
3/1/18,244,HAMB QUINOA,Hamburgers,18,2430
3/1/18,242,HAMB SUIZA,Hamburgers,59,8555
3/1/18,232,HAMB VIKINGA,Hamburgers,63,9135
3/1/18,34,MILA DE BERENJE,Entries,11,1705
3/1/18,46,NACHOS,Apetizers,21,2415
3/1/18,32,PANCHO ALEMAN,Sausages,5,925
3/1/18,31,PANCHO PORTENO,Sausages,7,1430
3/1/18,24,PAPAS 4 QUESOS,Fries,49,6125
3/1/18,26,PAPAS BARBACOA,Fries,7,805
3/1/18,28,PAPAS CHEDDAR,Fries,109,12535
3/1/18,22,PAPAS FRITAS,Fries,44,3960
3/1/18,25,PAPAS RUSTICAS,Fries,53,6625
3/1/18,190,POLLO BELGA,Sandwichs,10,1600
3/1/18,187,POLLO COSSAB,Sandwichs,13,2080
3/1/18,159,QUESOS X 1,Tapas,20,3400
3/1/18,160,QUESOS X 2,Tapas,5,1600
3/1/18,54,RABAS,Apetizers,35,8400
3/1/18,56,RABAS C/SALSAS,Apetizers,3,750
3/1/18,55,RABAS PROV,Apetizers,8,2000
3/1/18,40,SALCH ALEMANA,Sausages,24,4080
3/1/18,42,SALCH DIABLO,Sausages,16,2960
3/1/18,27,SALCHIPAPAS BEL,Fries,66,10560
3/1/18,191,SANWUCHE BERNA,Sandwichs,16,2240
3/1/18,60,SUPER MILANESA,Entries,18,2970
3/1/18,45,TABLA BRATWURST,Sausages,12,5100
3/1/18,82,TAPEO X2,Tapas,171,53865
3/1/18,57,TIRITAS POLL,Apetizers,30,3900
3/1/18,62,TORTILLA,Entries,7,945
3/1/18,63,TORTILLA ESP,Entries,14,2100
3/1/18,66,WRAP CARNE,Sandwichs,10,1700
3/1/18,65,WRAP POLLO,Sandwichs,32,4960
3/1/18,64,WRAP VEGETA,Sandwichs,9,1260
4/1/18,29,ADICIONAL PANCE,Fries,3,450
4/1/18,150,BAVIERA X 1,Tapas,8,1360
4/1/18,151,BAVIERA X 2,Tapas,7,2240
4/1/18,90,BONDIOLA NEGRA,Entries,18,3330
4/1/18,59,BRUSQUETA HONG,Apetizers,7,875
4/1/18,58,BRUSQUETAS CRUD,Apetizers,7,875
4/1/18,73,C. CALABRESA,Pizzas,3,345
4/1/18,78,C. CAPRESSE,Pizzas,1,115
4/1/18,79,C. CRUDO RUCULA,Pizzas,4,500
4/1/18,75,C. JAMON,Pizzas,2,230
4/1/18,80,C. JAMON Y MORR,Pizzas,1,125
4/1/18,70,C. MUZZA,Pizzas,2,200
4/1/18,72,C. NAPOLITANA,Pizzas,4,460
4/1/18,76,C. PROVOLONE,Pizzas,1,120
4/1/18,74,C. ROQUEFORT,Pizzas,1,115
4/1/18,49,CHOCOTORTA,Desserts,3,300
4/1/18,50,COPA MELBA,Desserts,7,630
4/1/18,152,COSSAB X 1,Tapas,13,2275
4/1/18,153,COSSAB X 2,Tapas,17,5610
4/1/18,226,CUAD. DE MUZZA,Apetizers,35,4375
4/1/18,188,CUADRIL COSSAB,Sandwichs,5,875
4/1/18,189,CUDRIL VIKINGO,Sandwichs,9,1575
4/1/18,23,ESPAÑOLAS PICAN,Fries,16,1680
4/1/18,173,G. CALABRESA,Pizzas,1,210
4/1/18,178,G. CAPRESSE,Pizzas,4,840
4/1/18,179,G. CRUDO Y RUCU,Pizzas,6,1380
4/1/18,171,G. FUGAZZETA,Pizzas,1,205
4/1/18,175,G. JAMON,Pizzas,2,420
4/1/18,180,G. JAMON Y MORR,Pizzas,6,1380
4/1/18,177,G. MORRONES,Pizzas,2,420
4/1/18,170,G. MUZZA,Pizzas,4,720
4/1/18,172,G. NAPOLITANA,Pizzas,4,840
4/1/18,176,G. PROVOLONE,Pizzas,4,880
4/1/18,174,G. ROQUEFORT,Pizzas,2,420
4/1/18,236,HAMB ALEMANA,Hamburgers,19,2755
4/1/18,231,HAMB ARGENTA,Hamburgers,7,1015
4/1/18,238,HAMB BRASILERA,Hamburgers,29,4205
4/1/18,241,HAMB CALABAZA,Hamburgers,12,1620
4/1/18,239,HAMB CHARRUA,Hamburgers,12,1740
4/1/18,230,HAMB COSSAB,Hamburgers,25,3625
4/1/18,235,HAMB FRANCESA,Hamburgers,30,4350
4/1/18,237,HAMB KANGREBURG,Hamburgers,59,8555
4/1/18,243,HAMB LENTEJAS,Hamburgers,15,2025
4/1/18,234,HAMB MEXICANA,Hamburgers,21,3045
4/1/18,233,HAMB NORMANDA,Hamburgers,22,3190
4/1/18,240,HAMB NORTEAMERI,Hamburgers,96,13920
4/1/18,244,HAMB QUINOA,Hamburgers,19,2565
4/1/18,242,HAMB SUIZA,Hamburgers,59,8555
4/1/18,232,HAMB VIKINGA,Hamburgers,62,8990
4/1/18,34,MILA DE BERENJE,Entries,9,1395
4/1/18,46,NACHOS,Apetizers,20,2300
4/1/18,32,PANCHO ALEMAN,Sausages,1,230
4/1/18,31,PANCHO PORTENO,Sausages,7,1610
4/1/18,24,PAPAS 4 QUESOS,Fries,39,4875
4/1/18,26,PAPAS BARBACOA,Fries,9,1035
4/1/18,28,PAPAS CHEDDAR,Fries,110.6,12719
4/1/18,22,PAPAS FRITAS,Fries,45,4050
4/1/18,25,PAPAS RUSTICAS,Fries,37,4625
4/1/18,190,POLLO BELGA,Sandwichs,5,800
4/1/18,187,POLLO COSSAB,Sandwichs,3,480
4/1/18,159,QUESOS X 1,Tapas,4,680
4/1/18,160,QUESOS X 2,Tapas,1,320
4/1/18,54,RABAS,Apetizers,32,7680
4/1/18,56,RABAS C/SALSAS,Apetizers,11,2750
4/1/18,55,RABAS PROV,Apetizers,6,1500
4/1/18,40,SALCH ALEMANA,Sausages,14,2380
4/1/18,42,SALCH DIABLO,Sausages,17,3145
4/1/18,27,SALCHIPAPAS BEL,Fries,48,7680
4/1/18,191,SANWUCHE BERNA,Sandwichs,13,1820
4/1/18,60,SUPER MILANESA,Entries,12,1980
4/1/18,45,TABLA BRATWURST,Sausages,10,4250
4/1/18,82,TAPEO X2,Tapas,122,38430
4/1/18,57,TIRITAS POLL,Apetizers,16,2080
4/1/18,62,TORTILLA,Entries,6,810
4/1/18,63,TORTILLA ESP,Entries,17,2550
4/1/18,66,WRAP CARNE,Sandwichs,9,1530
4/1/18,65,WRAP POLLO,Sandwichs,21,3255
4/1/18,64,WRAP VEGETA,Sandwichs,6,840
5/1/18,29,ADICIONAL PANCE,Fries,2,300
5/1/18,150,BAVIERA X 1,Tapas,6,1020
5/1/18,151,BAVIERA X 2,Tapas,4,1280
5/1/18,90,BONDIOLA NEGRA,Entries,27,4995
5/1/18,59,BRUSQUETA HONG,Apetizers,9,1125
5/1/18,58,BRUSQUETAS CRUD,Apetizers,9,1125
5/1/18,78,C. CAPRESSE,Pizzas,1,115
5/1/18,79,C. CRUDO RUCULA,Pizzas,3,375
5/1/18,71,C. FUGAZZETA,Pizzas,2,220
5/1/18,80,C. JAMON Y MORR,Pizzas,1,125
5/1/18,77,C. MORRONES,Pizzas,1,115
5/1/18,70,C. MUZZA,Pizzas,2,200
5/1/18,74,C. ROQUEFORT,Pizzas,2,230
5/1/18,49,CHOCOTORTA,Desserts,5,500
5/1/18,50,COPA MELBA,Desserts,10,900
5/1/18,152,COSSAB X 1,Tapas,14,2450
5/1/18,153,COSSAB X 2,Tapas,17,5610
5/1/18,226,CUAD. DE MUZZA,Apetizers,42,5250
5/1/18,188,CUADRIL COSSAB,Sandwichs,9,1575
5/1/18,189,CUDRIL VIKINGO,Sandwichs,9,1575
5/1/18,23,ESPAÑOLAS PICAN,Fries,17,1785
5/1/18,173,G. CALABRESA,Pizzas,1,210
5/1/18,178,G. CAPRESSE,Pizzas,10,2100
5/1/18,179,G. CRUDO Y RUCU,Pizzas,6,1380
5/1/18,171,G. FUGAZZETA,Pizzas,1,205
5/1/18,175,G. JAMON,Pizzas,2,420
5/1/18,180,G. JAMON Y MORR,Pizzas,9,2070
5/1/18,177,G. MORRONES,Pizzas,2,420
5/1/18,170,G. MUZZA,Pizzas,5,900
5/1/18,172,G. NAPOLITANA,Pizzas,3,630
5/1/18,176,G. PROVOLONE,Pizzas,3,660
5/1/18,236,HAMB ALEMANA,Hamburgers,19,2755
5/1/18,231,HAMB ARGENTA,Hamburgers,11,1595
5/1/18,238,HAMB BRASILERA,Hamburgers,16,2320
5/1/18,241,HAMB CALABAZA,Hamburgers,4,540
5/1/18,239,HAMB CHARRUA,Hamburgers,10,1450
5/1/18,230,HAMB COSSAB,Hamburgers,18,2610
5/1/18,235,HAMB FRANCESA,Hamburgers,48,6960
5/1/18,237,HAMB KANGREBURG,Hamburgers,61,8845
5/1/18,243,HAMB LENTEJAS,Hamburgers,12,1620
5/1/18,234,HAMB MEXICANA,Hamburgers,25,3625
5/1/18,233,HAMB NORMANDA,Hamburgers,14,2030
5/1/18,240,HAMB NORTEAMERI,Hamburgers,109,15805
5/1/18,244,HAMB QUINOA,Hamburgers,18,2430
5/1/18,242,HAMB SUIZA,Hamburgers,66,9570
5/1/18,232,HAMB VIKINGA,Hamburgers,66,9570
5/1/18,34,MILA DE BERENJE,Entries,8,1240
5/1/18,46,NACHOS,Apetizers,15,1725
5/1/18,32,PANCHO ALEMAN,Sausages,2,460
5/1/18,31,PANCHO PORTENO,Sausages,4,920
5/1/18,24,PAPAS 4 QUESOS,Fries,42.6,5325
5/1/18,26,PAPAS BARBACOA,Fries,8,920
5/1/18,28,PAPAS CHEDDAR,Fries,100.6,11569
5/1/18,22,PAPAS FRITAS,Fries,26.6,2394
5/1/18,25,PAPAS RUSTICAS,Fries,26,3250
5/1/18,190,POLLO BELGA,Sandwichs,6,960
5/1/18,187,POLLO COSSAB,Sandwichs,6,960
5/1/18,159,QUESOS X 1,Tapas,1,170
5/1/18,160,QUESOS X 2,Tapas,2,640
5/1/18,54,RABAS,Apetizers,22,5280
5/1/18,56,RABAS C/SALSAS,Apetizers,5,1250
5/1/18,55,RABAS PROV,Apetizers,8,2000
5/1/18,40,SALCH ALEMANA,Sausages,13,2210
5/1/18,42,SALCH DIABLO,Sausages,12,2220
5/1/18,27,SALCHIPAPAS BEL,Fries,46,7360
5/1/18,191,SANWUCHE BERNA,Sandwichs,11,1540
5/1/18,60,SUPER MILANESA,Entries,7,1155
5/1/18,45,TABLA BRATWURST,Sausages,13,5525
5/1/18,82,TAPEO X2,Tapas,110,34650
5/1/18,57,TIRITAS POLL,Apetizers,26,3380
5/1/18,62,TORTILLA,Entries,10,1350
5/1/18,63,TORTILLA ESP,Entries,18,2700
5/1/18,66,WRAP CARNE,Sandwichs,11,1870
5/1/18,65,WRAP POLLO,Sandwichs,18,2790
5/1/18,64,WRAP VEGETA,Sandwichs,12,1680
6/1/18,29,ADICIONAL PANCE,Fries,13,630
6/1/18,184,ARABE JYQ,Sandwichs,4,340
6/1/18,185,ARABE LOMITO,Sandwichs,4,340
6/1/18,150,BAVIERA X 1,Tapas,8,1400
6/1/18,151,BAVIERA X 2,Tapas,9,2930
6/1/18,90,BONDIOLA NEGRA,Entries,26,4870
6/1/18,59,BRUSQUETA HONG,Apetizers,10,1290
6/1/18,58,BRUSQUETAS CRUD,Apetizers,14,1800
6/1/18,78,C. CAPRESSE,Pizzas,1,115
6/1/18,79,C. CRUDO RUCULA,Pizzas,1,130
6/1/18,75,C. JAMON,Pizzas,3,360
6/1/18,80,C. JAMON Y MORR,Pizzas,2,250
6/1/18,77,C. MORRONES,Pizzas,1,115
6/1/18,70,C. MUZZA,Pizzas,5,505
6/1/18,72,C. NAPOLITANA,Pizzas,2,240
6/1/18,76,C. PROVOLONE,Pizzas,2,240
6/1/18,49,CHOCOTORTA,Desserts,7,760
6/1/18,50,COPA MELBA,Desserts,6,560
6/1/18,152,COSSAB X 1,Tapas,13,2345
6/1/18,153,COSSAB X 2,Tapas,15,5010
6/1/18,226,CUAD. DE MUZZA,Apetizers,61,7775
6/1/18,188,CUADRIL COSSAB,Sandwichs,9,1585
6/1/18,189,CUDRIL VIKINGO,Sandwichs,13,2325
6/1/18,23,ESPAÑOLAS PICAN,Fries,10,1070
6/1/18,173,G. CALABRESA,Pizzas,3,640
6/1/18,178,G. CAPRESSE,Pizzas,6,1270
6/1/18,179,G. CRUDO Y RUCU,Pizzas,8,1860
6/1/18,171,G. FUGAZZETA,Pizzas,3,625
6/1/18,175,G. JAMON,Pizzas,4,860
6/1/18,180,G. JAMON Y MORR,Pizzas,3,700
6/1/18,177,G. MORRONES,Pizzas,1,210
6/1/18,170,G. MUZZA,Pizzas,8,1450
6/1/18,172,G. NAPOLITANA,Pizzas,5,1080
6/1/18,176,G. PROVOLONE,Pizzas,3,660
6/1/18,236,HAMB ALEMANA,Hamburgers,23,3435
6/1/18,231,HAMB ARGENTA,Hamburgers,15,2255
6/1/18,238,HAMB BRASILERA,Hamburgers,23,3345
6/1/18,241,HAMB CALABAZA,Hamburgers,12,1660
6/1/18,239,HAMB CHARRUA,Hamburgers,16,2360
6/1/18,230,HAMB COSSAB,Hamburgers,26,3850
6/1/18,235,HAMB FRANCESA,Hamburgers,51,7575
6/1/18,237,HAMB KANGREBURG,Hamburgers,74,10900
6/1/18,243,HAMB LENTEJAS,Hamburgers,9,1255
6/1/18,234,HAMB MEXICANA,Hamburgers,19,2825
6/1/18,233,HAMB NORMANDA,Hamburgers,8,1190
6/1/18,240,HAMB NORTEAMERI,Hamburgers,129,19045
6/1/18,244,HAMB QUINOA,Hamburgers,18,2500
6/1/18,242,HAMB SUIZA,Hamburgers,85,12585
6/1/18,232,HAMB VIKINGA,Hamburgers,97,14535
6/1/18,34,MILA DE BERENJE,Entries,5,805
6/1/18,46,NACHOS,Apetizers,18,2110
6/1/18,32,PANCHO ALEMAN,Sausages,1,230
6/1/18,31,PANCHO PORTENO,Sausages,1,230
6/1/18,24,PAPAS 4 QUESOS,Fries,52,6710
6/1/18,26,PAPAS BARBACOA,Fries,13,1555
6/1/18,28,PAPAS CHEDDAR,Fries,108,12820
6/1/18,22,PAPAS FRITAS,Fries,34.5,3245
6/1/18,25,PAPAS RUSTICAS,Fries,36,4600
6/1/18,190,POLLO BELGA,Sandwichs,7,1140
6/1/18,187,POLLO COSSAB,Sandwichs,4,650
6/1/18,159,QUESOS X 1,Tapas,7,1230
6/1/18,160,QUESOS X 2,Tapas,4,1300
6/1/18,54,RABAS,Apetizers,16,3850
6/1/18,56,RABAS C/SALSAS,Apetizers,8,2010
6/1/18,55,RABAS PROV,Apetizers,5,1250
6/1/18,40,SALCH ALEMANA,Sausages,19,3330
6/1/18,42,SALCH DIABLO,Sausages,14,2610
6/1/18,27,SALCHIPAPAS BEL,Fries,59,9620
6/1/18,191,SANWUCHE BERNA,Sandwichs,15,2180
6/1/18,60,SUPER MILANESA,Entries,24,4895
6/1/18,61,SUPREMA FUGAZE,Entries,11,2420
6/1/18,45,TABLA BRATWURST,Sausages,16,6920
6/1/18,82,TAPEO X2,Tapas,127,40925
6/1/18,57,TIRITAS POLL,Apetizers,41,5490
6/1/18,62,TORTILLA,Entries,11,1545
6/1/18,63,TORTILLA ESP,Entries,14,2120
6/1/18,66,WRAP CARNE,Sandwichs,19,3270
6/1/18,65,WRAP POLLO,Sandwichs,23,3615
6/1/18,64,WRAP VEGETA,Sandwichs,7,990
7/1/18,29,ADICIONAL PANCE,Fries,43,1720
7/1/18,186,ARABE 4 QUESOS,Sandwichs,1,85
7/1/18,184,ARABE JYQ,Sandwichs,5,425
7/1/18,185,ARABE LOMITO,Sandwichs,11,935
7/1/18,150,BAVIERA X 1,Tapas,5,900
7/1/18,151,BAVIERA X 2,Tapas,10,3300
7/1/18,90,BONDIOLA NEGRA,Entries,21,4095
7/1/18,59,BRUSQUETA HONG,Apetizers,9,1215
7/1/18,58,BRUSQUETAS CRUD,Apetizers,4,540
7/1/18,73,C. CALABRESA,Pizzas,1,120
7/1/18,78,C. CAPRESSE,Pizzas,1,120
7/1/18,79,C. CRUDO RUCULA,Pizzas,4,520
7/1/18,71,C. FUGAZZETA,Pizzas,1,115
7/1/18,75,C. JAMON,Pizzas,2,240
7/1/18,80,C. JAMON Y MORR,Pizzas,3,390
7/1/18,77,C. MORRONES,Pizzas,1,120
7/1/18,70,C. MUZZA,Pizzas,2,210
7/1/18,72,C. NAPOLITANA,Pizzas,1,120
7/1/18,76,C. PROVOLONE,Pizzas,2,250
7/1/18,49,CHOCOTORTA,Desserts,10,1100
7/1/18,50,COPA MELBA,Desserts,17,1700
7/1/18,152,COSSAB X 1,Tapas,11,2035
7/1/18,153,COSSAB X 2,Tapas,11,3740
7/1/18,226,CUAD. DE MUZZA,Apetizers,44,5940
7/1/18,188,CUADRIL COSSAB,Sandwichs,6,1110
7/1/18,189,CUDRIL VIKINGO,Sandwichs,14,2590
7/1/18,23,ESPAÑOLAS PICAN,Fries,15,1725
7/1/18,173,G. CALABRESA,Pizzas,3,660
7/1/18,178,G. CAPRESSE,Pizzas,6,1320
7/1/18,179,G. CRUDO Y RUCU,Pizzas,10,2400
7/1/18,171,G. FUGAZZETA,Pizzas,3,645
7/1/18,175,G. JAMON,Pizzas,3,660
7/1/18,180,G. JAMON Y MORR,Pizzas,8,1920
7/1/18,177,G. MORRONES,Pizzas,1,220
7/1/18,170,G. MUZZA,Pizzas,6,1140
7/1/18,172,G. NAPOLITANA,Pizzas,6,1320
7/1/18,176,G. PROVOLONE,Pizzas,1,230
7/1/18,174,G. ROQUEFORT,Pizzas,2,440
7/1/18,236,HAMB ALEMANA,Hamburgers,16,2480
7/1/18,231,HAMB ARGENTA,Hamburgers,11,1705
7/1/18,238,HAMB BRASILERA,Hamburgers,12,1860
7/1/18,241,HAMB CALABAZA,Hamburgers,8,1160
7/1/18,239,HAMB CHARRUA,Hamburgers,15,2325
7/1/18,230,HAMB COSSAB,Hamburgers,30,4650
7/1/18,235,HAMB FRANCESA,Hamburgers,45,6975
7/1/18,237,HAMB KANGREBURG,Hamburgers,53,8215
7/1/18,243,HAMB LENTEJAS,Hamburgers,20,2900
7/1/18,234,HAMB MEXICANA,Hamburgers,12,1860
7/1/18,233,HAMB NORMANDA,Hamburgers,22,3410
7/1/18,240,HAMB NORTEAMERI,Hamburgers,95,14725
7/1/18,244,HAMB QUINOA,Hamburgers,22,3190
7/1/18,242,HAMB SUIZA,Hamburgers,100,15500
7/1/18,232,HAMB VIKINGA,Hamburgers,76,11780
7/1/18,34,MILA DE BERENJE,Entries,8,1320
7/1/18,46,NACHOS,Apetizers,14,1750
7/1/18,24,PAPAS 4 QUESOS,Fries,42,5670
7/1/18,26,PAPAS BARBACOA,Fries,27,3375
7/1/18,28,PAPAS CHEDDAR,Fries,109.6,13700
7/1/18,22,PAPAS FRITAS,Fries,29.6,2960
7/1/18,25,PAPAS RUSTICAS,Fries,32,4320
7/1/18,190,POLLO BELGA,Sandwichs,1,170
7/1/18,187,POLLO COSSAB,Sandwichs,5,850
7/1/18,159,QUESOS X 1,Tapas,5.4,972
7/1/18,160,QUESOS X 2,Tapas,1,330
7/1/18,54,RABAS,Apetizers,16,4000
7/1/18,56,RABAS C/SALSAS,Apetizers,5,1300
7/1/18,55,RABAS PROV,Apetizers,11,2860
7/1/18,40,SALCH ALEMANA,Sausages,16,2880
7/1/18,42,SALCH DIABLO,Sausages,14,2730
7/1/18,27,SALCHIPAPAS BEL,Fries,38,6460
7/1/18,191,SANWUCHE BERNA,Sandwichs,7,1050
7/1/18,60,SUPER MILANESA,Entries,41,9020
7/1/18,61,SUPREMA FUGAZE,Entries,34,7480
7/1/18,45,TABLA BRATWURST,Sausages,14,6160
7/1/18,82,TAPEO X2,Tapas,130,43550
7/1/18,57,TIRITAS POLL,Apetizers,39,5460
7/1/18,62,TORTILLA,Entries,9,1305
7/1/18,63,TORTILLA ESP,Entries,21,3360
