Date,Item Code,Item Desc,Category,Quantity,Total
12/1/15,174,G. ROQUEFORT,Pizzas,1,158
12/1/15,175,G. JAMON,Pizzas,5,665
12/1/15,176,G. PROVOLONE,Pizzas,2,387
12/1/15,177,G. MORRONES,Pizzas,4,532
12/1/15,178,G. CAPRESSE,Pizzas,7,1036
12/1/15,179,G. CRUDO Y RUCU,Pizzas,7,1124
12/1/15,180,G. JAMON Y MORR,Pizzas,5,866
12/1/15,187,POLLO COSSAB,Sandwichs,9,1306
12/1/15,188,CUADRIL COSSAB,Sandwichs,9,1131
12/1/15,189,CUDRIL VIKINGO,Sandwichs,7,872
12/1/15,190,POLLO BELGA,Sandwichs,6,621
12/1/15,191,SANWUCHE BERNA,Sandwichs,11,1783
12/1/15,226,CUAD. DE MUZZA,Apetizers,42,5534
12/1/15,230,HAMB COSSAB,Hamburgers,23,3584
12/1/15,231,HAMB ARGENTA,Hamburgers,12,1722
12/1/15,232,HAMB VIKINGA,Hamburgers,62,6554
12/1/15,233,HAMB NORMANDA,Hamburgers,20,2142
12/1/15,234,HAMB MEXICANA,Hamburgers,23,2644
12/1/15,235,HAMB FRANCESA,Hamburgers,31,3355
12/1/15,236,HAMB ALEMANA,Hamburgers,16,2287
12/1/15,237,HAMB KANGREBURG,Hamburgers,54,6081
12/1/15,238,HAMB BRASILERA,Hamburgers,16,1860
12/1/15,239,HAMB CHARRUA,Hamburgers,12,2062
12/1/15,240,HAMB NORTEAMERI,Hamburgers,78,11513
12/1/15,241,HAMB CALABAZA,Hamburgers,11,1664
12/1/15,242,HAMB SUIZA,Hamburgers,45,7156
12/1/15,243,HAMB LENTEJAS,Hamburgers,10,1166
12/1/15,244,HAMB QUINOA,Hamburgers,43,4148
1/1/16,22,PAPAS FRITAS,Fries,58,3683
1/1/16,23,ESPAÑOLAS PICAN,Fries,20,1687
1/1/16,24,PAPAS 4 QUESOS,Fries,68,5202
1/1/16,25,PAPAS RUSTICAS,Fries,47,4675
1/1/16,26,PAPAS BARBACOA,Fries,18,1454
1/1/16,27,SALCHIPAPAS BEL,Fries,66,8679
1/1/16,28,PAPAS CHEDDAR,Fries,132,12060
1/1/16,29,ADICIONAL PANCE,Fries,2,752
1/1/16,31,PANCHO PORTENO,Sausages,2,765
1/1/16,32,PANCHO ALEMAN,Sausages,3,1071
1/1/16,33,PANCHO YANKI,Sausages,2,1160
1/1/16,34,MILA DE BERENJE,Entries,6,1190
1/1/16,40,SALCH ALEMANA,Sausages,20,2950
1/1/16,42,SALCH DIABLO,Sausages,14,1726
1/1/16,45,TABLA BRATWURST,Sausages,8,3251
1/1/16,46,NACHOS,Apetizers,25,2202
1/1/16,49,CHOCOTORTA,Desserts,5,867
1/1/16,50,COPA MELBA,Desserts,11,701
1/1/16,54,RABAS,Apetizers,22,7238
1/1/16,55,RABAS PROV,Apetizers,12,3347
1/1/16,56,RABAS C/SALSAS,Apetizers,4,922
1/1/16,57,TIRITAS POLL,Apetizers,42,4641
1/1/16,58,BRUSQUETAS CRUD,Apetizers,11,1016
1/1/16,59,BRUSQUETA HONG,Apetizers,7,791
1/1/16,60,SUPER MILANESA,Entries,10,2231
1/1/16,61,SUPREMA FUGAZE,Entries,3,4790
1/1/16,62,TORTILLA,Entries,10,1054
1/1/16,63,TORTILLA ESP,Entries,16,1573
1/1/16,64,WRAP VEGETA,Sandwichs,14,1815
1/1/16,65,WRAP POLLO,Sandwichs,18,2656
1/1/16,66,WRAP CARNE,Sandwichs,10,1473
1/1/16,70,C. MUZZA,Pizzas,8,850
1/1/16,71,C. FUGAZZETA,Pizzas,2,125
1/1/16,72,C. NAPOLITANA,Pizzas,3,217
1/1/16,73,C. CALABRESA,Pizzas,2,238
1/1/16,74,C. ROQUEFORT,Pizzas,2,238
1/1/16,75,C. JAMON,Pizzas,1,123
1/1/16,76,C. PROVOLONE,Pizzas,3,223
1/1/16,77,C. MORRONES,Pizzas,1,72
1/1/16,78,C. CAPRESSE,Pizzas,1,128
1/1/16,79,C. CRUDO RUCULA,Pizzas,2,204
1/1/16,80,C. JAMON Y MORR,Pizzas,2,153
1/1/16,82,TAPEO X2,Tapas,130,36032
1/1/16,90,BONDIOLA NEGRA,Entries,16,2692
1/1/16,150,BAVIERA X 1,Tapas,8,1097
1/1/16,151,BAVIERA X 2,Tapas,10,2525
1/1/16,152,COSSAB X 1,Tapas,40,5597
1/1/16,153,COSSAB X 2,Tapas,31,8160
1/1/16,159,QUESOS X 1,Tapas,9,1649
1/1/16,160,QUESOS X 2,Tapas,2,510
1/1/16,170,G. MUZZA,Pizzas,12,1989
1/1/16,171,G. FUGAZZETA,Pizzas,1,166
1/1/16,172,G. NAPOLITANA,Pizzas,3,663
1/1/16,173,G. CALABRESA,Pizzas,1,179
1/1/16,174,G. ROQUEFORT,Pizzas,4,540
1/1/16,175,G. JAMON,Pizzas,4,663
1/1/16,176,G. PROVOLONE,Pizzas,7,1271
1/1/16,177,G. MORRONES,Pizzas,2,383
1/1/16,178,G. CAPRESSE,Pizzas,3,510
1/1/16,179,G. CRUDO Y RUCU,Pizzas,10,2567
1/1/16,180,G. JAMON Y MORR,Pizzas,5,1250
1/1/16,187,POLLO COSSAB,Sandwichs,15,1917
1/1/16,188,CUADRIL COSSAB,Sandwichs,6,931
1/1/16,189,CUDRIL VIKINGO,Sandwichs,8,982
1/1/16,190,POLLO BELGA,Sandwichs,12,1326
1/1/16,191,SANWUCHE BERNA,Sandwichs,9,956
1/1/16,226,CUAD. DE MUZZA,Apetizers,42,4263
1/1/16,230,HAMB COSSAB,Hamburgers,25,2444
1/1/16,231,HAMB ARGENTA,Hamburgers,5,761
1/1/16,232,HAMB VIKINGA,Hamburgers,49,7348
1/1/16,233,HAMB NORMANDA,Hamburgers,15,1466
1/1/16,234,HAMB MEXICANA,Hamburgers,16,1785
1/1/16,235,HAMB FRANCESA,Hamburgers,23,2712
1/1/16,236,HAMB ALEMANA,Hamburgers,20,2083
1/1/16,237,HAMB KANGREBURG,Hamburgers,52,5092
1/1/16,238,HAMB BRASILERA,Hamburgers,16,1564
1/1/16,239,HAMB CHARRUA,Hamburgers,12,1794
1/1/16,240,HAMB NORTEAMERI,Hamburgers,78,10183
1/1/16,241,HAMB CALABAZA,Hamburgers,14,1190
1/1/16,242,HAMB SUIZA,Hamburgers,50,6762
1/1/16,243,HAMB LENTEJAS,Hamburgers,11,1207
1/1/16,244,HAMB QUINOA,Hamburgers,29,2635
2/1/16,22,PAPAS FRITAS,Fries,46,3453
2/1/16,23,ESPAÑOLAS PICAN,Fries,18,1734
2/1/16,24,PAPAS 4 QUESOS,Fries,55,5355
2/1/16,25,PAPAS RUSTICAS,Fries,60,4463
2/1/16,26,PAPAS BARBACOA,Fries,15,1403
2/1/16,27,SALCHIPAPAS BEL,Fries,60,6660
2/1/16,28,PAPAS CHEDDAR,Fries,120,9945
2/1/16,29,ADICIONAL PANCE,Fries,2,213
2/1/16,31,PANCHO PORTENO,Sausages,3,582
2/1/16,32,PANCHO ALEMAN,Sausages,6,1277
2/1/16,33,PANCHO YANKI,Sausages,6,778
2/1/16,34,MILA DE BERENJE,Entries,14,2074
2/1/16,40,SALCH ALEMANA,Sausages,16,2707
2/1/16,42,SALCH DIABLO,Sausages,7,884
2/1/16,45,TABLA BRATWURST,Sausages,8,3672
2/1/16,46,NACHOS,Apetizers,24,1823
2/1/16,49,CHOCOTORTA,Desserts,10,918
2/1/16,50,COPA MELBA,Desserts,17,1258
2/1/16,54,RABAS,Apetizers,23,5899
2/1/16,55,RABAS PROV,Apetizers,7,2112
2/1/16,56,RABAS C/SALSAS,Apetizers,4,1063
2/1/16,57,TIRITAS POLL,Apetizers,36,4420
2/1/16,58,BRUSQUETAS CRUD,Apetizers,13,956
2/1/16,59,BRUSQUETA HONG,Apetizers,8,1169
2/1/16,60,SUPER MILANESA,Entries,12,1798
2/1/16,61,SUPREMA FUGAZE,Entries,6,1573
2/1/16,62,TORTILLA,Entries,10,1262
2/1/16,63,TORTILLA ESP,Entries,19,2248
2/1/16,64,WRAP VEGETA,Sandwichs,7,1090
2/1/16,65,WRAP POLLO,Sandwichs,21,3746
2/1/16,66,WRAP CARNE,Sandwichs,12,2231
2/1/16,70,C. MUZZA,Pizzas,7,591
2/1/16,71,C. FUGAZZETA,Pizzas,2,157
2/1/16,72,C. NAPOLITANA,Pizzas,3,383
2/1/16,73,C. CALABRESA,Pizzas,2,196
2/1/16,74,C. ROQUEFORT,Pizzas,1,164
2/1/16,75,C. JAMON,Pizzas,2,145
2/1/16,76,C. PROVOLONE,Pizzas,2,196
2/1/16,77,C. MORRONES,Pizzas,1,115
2/1/16,78,C. CAPRESSE,Pizzas,2,217
2/1/16,79,C. CRUDO RUCULA,Pizzas,3,289
2/1/16,80,C. JAMON Y MORR,Pizzas,2,153
2/1/16,82,TAPEO X2,Tapas,160,46920
2/1/16,90,BONDIOLA NEGRA,Entries,12,1991
2/1/16,150,BAVIERA X 1,Tapas,10,1445
2/1/16,151,BAVIERA X 2,Tapas,7,2040
2/1/16,152,COSSAB X 1,Tapas,26,4675
2/1/16,153,COSSAB X 2,Tapas,30,8135
2/1/16,159,QUESOS X 1,Tapas,10,1250
2/1/16,160,QUESOS X 2,Tapas,3,425
2/1/16,170,G. MUZZA,Pizzas,9,1594
2/1/16,171,G. FUGAZZETA,Pizzas,2,238
2/1/16,172,G. NAPOLITANA,Pizzas,8,1233
2/1/16,173,G. CALABRESA,Pizzas,3,510
2/1/16,174,G. ROQUEFORT,Pizzas,1,179
2/1/16,175,G. JAMON,Pizzas,3,370
2/1/16,176,G. PROVOLONE,Pizzas,4,561
2/1/16,177,G. MORRONES,Pizzas,2,251
2/1/16,178,G. CAPRESSE,Pizzas,4,863
2/1/16,179,G. CRUDO Y RUCU,Pizzas,8,1088
2/1/16,180,G. JAMON Y MORR,Pizzas,8,1318
2/1/16,187,POLLO COSSAB,Sandwichs,8,1220
2/1/16,188,CUADRIL COSSAB,Sandwichs,5,744
2/1/16,189,CUDRIL VIKINGO,Sandwichs,17,2678
2/1/16,190,POLLO BELGA,Sandwichs,7,544
2/1/16,191,SANWUCHE BERNA,Sandwichs,15,1785
2/1/16,226,CUAD. DE MUZZA,Apetizers,32,4760
2/1/16,230,HAMB COSSAB,Hamburgers,27,2933
2/1/16,231,HAMB ARGENTA,Hamburgers,10,1479
2/1/16,232,HAMB VIKINGA,Hamburgers,60,7391
2/1/16,233,HAMB NORMANDA,Hamburgers,17,1726
2/1/16,234,HAMB MEXICANA,Hamburgers,18,1662
2/1/16,235,HAMB FRANCESA,Hamburgers,31,4403
2/1/16,236,HAMB ALEMANA,Hamburgers,19,2342
2/1/16,237,HAMB KANGREBURG,Hamburgers,47,6163
2/1/16,238,HAMB BRASILERA,Hamburgers,22,2151
2/1/16,239,HAMB CHARRUA,Hamburgers,10,1573
2/1/16,240,HAMB NORTEAMERI,Hamburgers,68,8373
2/1/16,241,HAMB CALABAZA,Hamburgers,11,2066
2/1/16,242,HAMB SUIZA,Hamburgers,46,5504
2/1/16,243,HAMB LENTEJAS,Hamburgers,10,850
2/1/16,244,HAMB QUINOA,Hamburgers,32,3668
3/1/16,22,PAPAS FRITAS,Fries,44,3366
3/1/16,23,ESPAÑOLAS PICAN,Fries,15,1666
3/1/16,24,PAPAS 4 QUESOS,Fries,59,5508
3/1/16,25,PAPAS RUSTICAS,Fries,55,5126
3/1/16,26,PAPAS BARBACOA,Fries,17,1301
3/1/16,27,SALCHIPAPAS BEL,Fries,66,8713
3/1/16,28,PAPAS CHEDDAR,Fries,112,10655
3/1/16,29,ADICIONAL PANCE,Fries,2,255
3/1/16,31,PANCHO PORTENO,Sausages,8,1124
3/1/16,32,PANCHO ALEMAN,Sausages,14,1859
3/1/16,33,PANCHO YANKI,Sausages,14,1785
3/1/16,34,MILA DE BERENJE,Entries,13,2000
3/1/16,40,SALCH ALEMANA,Sausages,24,3468
3/1/16,42,SALCH DIABLO,Sausages,10,1768
3/1/16,45,TABLA BRATWURST,Sausages,9,4335
3/1/16,46,NACHOS,Apetizers,25,2240
3/1/16,49,CHOCOTORTA,Desserts,4,642
3/1/16,50,COPA MELBA,Desserts,9,646
3/1/16,54,RABAS,Apetizers,18,3468
3/1/16,55,RABAS PROV,Apetizers,8,1700
3/1/16,56,RABAS C/SALSAS,Apetizers,1,310
3/1/16,57,TIRITAS POLL,Apetizers,32,3315
3/1/16,58,BRUSQUETAS CRUD,Apetizers,9,748
3/1/16,59,BRUSQUETA HONG,Apetizers,6,701
3/1/16,60,SUPER MILANESA,Entries,10,2525
3/1/16,61,SUPREMA FUGAZE,Entries,4,2926
3/1/16,62,TORTILLA,Entries,13,1275
3/1/16,63,TORTILLA ESP,Entries,15,2053
3/1/16,64,WRAP VEGETA,Sandwichs,5,618
3/1/16,65,WRAP POLLO,Sandwichs,24,3596
3/1/16,66,WRAP CARNE,Sandwichs,10,1666
3/1/16,70,C. MUZZA,Pizzas,7,510
3/1/16,71,C. FUGAZZETA,Pizzas,2,145
3/1/16,72,C. NAPOLITANA,Pizzas,2,153
3/1/16,73,C. CALABRESA,Pizzas,2,255
3/1/16,74,C. ROQUEFORT,Pizzas,1,87
3/1/16,75,C. JAMON,Pizzas,2,77
3/1/16,76,C. PROVOLONE,Pizzas,2,204
3/1/16,77,C. MORRONES,Pizzas,1,104
3/1/16,78,C. CAPRESSE,Pizzas,2,196
3/1/16,79,C. CRUDO RUCULA,Pizzas,2,213
3/1/16,80,C. JAMON Y MORR,Pizzas,2,183
3/1/16,82,TAPEO X2,Tapas,171,42840
3/1/16,90,BONDIOLA NEGRA,Entries,15,2992
3/1/16,150,BAVIERA X 1,Tapas,11,1879
3/1/16,151,BAVIERA X 2,Tapas,8,2040
3/1/16,152,COSSAB X 1,Tapas,28,3366
3/1/16,153,COSSAB X 2,Tapas,32,7854
3/1/16,159,QUESOS X 1,Tapas,13,2295
3/1/16,160,QUESOS X 2,Tapas,5,1275
3/1/16,170,G. MUZZA,Pizzas,17,2601
3/1/16,171,G. FUGAZZETA,Pizzas,4,829
3/1/16,172,G. NAPOLITANA,Pizzas,7,791
3/1/16,173,G. CALABRESA,Pizzas,4,629
3/1/16,174,G. ROQUEFORT,Pizzas,2,357
3/1/16,175,G. JAMON,Pizzas,2,272
3/1/16,176,G. PROVOLONE,Pizzas,4,544
3/1/16,177,G. MORRONES,Pizzas,2,357
3/1/16,178,G. CAPRESSE,Pizzas,4,519
3/1/16,179,G. CRUDO Y RUCU,Pizzas,7,1904
3/1/16,180,G. JAMON Y MORR,Pizzas,9,1224
3/1/16,187,POLLO COSSAB,Sandwichs,13,1768
3/1/16,188,CUADRIL COSSAB,Sandwichs,6,1041
3/1/16,189,CUDRIL VIKINGO,Sandwichs,16,2095
3/1/16,190,POLLO BELGA,Sandwichs,10,1114
3/1/16,191,SANWUCHE BERNA,Sandwichs,18,1964
3/1/16,226,CUAD. DE MUZZA,Apetizers,43,4888
3/1/16,230,HAMB COSSAB,Hamburgers,26,3451
3/1/16,231,HAMB ARGENTA,Hamburgers,11,1356
3/1/16,232,HAMB VIKINGA,Hamburgers,54,7765
3/1/16,233,HAMB NORMANDA,Hamburgers,15,1526
3/1/16,234,HAMB MEXICANA,Hamburgers,16,1530
3/1/16,235,HAMB FRANCESA,Hamburgers,30,4067
3/1/16,236,HAMB ALEMANA,Hamburgers,21,3081
3/1/16,237,HAMB KANGREBURG,Hamburgers,43,6031
3/1/16,238,HAMB BRASILERA,Hamburgers,10,910
3/1/16,239,HAMB CHARRUA,Hamburgers,13,1726
3/1/16,240,HAMB NORTEAMERI,Hamburgers,65,10714
3/1/16,241,HAMB CALABAZA,Hamburgers,12,2023
3/1/16,242,HAMB SUIZA,Hamburgers,42,7038
3/1/16,243,HAMB LENTEJAS,Hamburgers,13,1492
3/1/16,244,HAMB QUINOA,Hamburgers,32,2992
4/1/16,22,PAPAS FRITAS,Fries,37,3443
4/1/16,23,ESPAÑOLAS PICAN,Fries,22,1806
4/1/16,24,PAPAS 4 QUESOS,Fries,62,4365
4/1/16,25,PAPAS RUSTICAS,Fries,42,3931
4/1/16,26,PAPAS BARBACOA,Fries,11,880
4/1/16,27,SALCHIPAPAS BEL,Fries,62,6528
4/1/16,28,PAPAS CHEDDAR,Fries,235,10811
4/1/16,29,ADICIONAL PANCE,Fries,3,383
4/1/16,31,PANCHO PORTENO,Sausages,2,978
4/1/16,32,PANCHO ALEMAN,Sausages,3,1373
4/1/16,33,PANCHO YANKI,Sausages,2,893
4/1/16,34,MILA DE BERENJE,Entries,7,1103
4/1/16,40,SALCH ALEMANA,Sausages,14,2023
4/1/16,42,SALCH DIABLO,Sausages,11,1356
4/1/16,45,TABLA BRATWURST,Sausages,8,3613
4/1/16,46,NACHOS,Apetizers,25,1955
4/1/16,49,CHOCOTORTA,Desserts,3,255
4/1/16,50,COPA MELBA,Desserts,13,536
4/1/16,54,RABAS,Apetizers,22,3553
4/1/16,55,RABAS PROV,Apetizers,7,1275
4/1/16,56,RABAS C/SALSAS,Apetizers,4,2172
4/1/16,57,TIRITAS POLL,Apetizers,30,3230
4/1/16,58,BRUSQUETAS CRUD,Apetizers,9,744
4/1/16,59,BRUSQUETA HONG,Apetizers,7,744
4/1/16,60,SUPER MILANESA,Entries,10,1683
4/1/16,61,SUPREMA FUGAZE,Entries,5,1700
4/1/16,62,TORTILLA,Entries,8,689
4/1/16,63,TORTILLA ESP,Entries,16,1564
4/1/16,64,WRAP VEGETA,Sandwichs,4,529
4/1/16,65,WRAP POLLO,Sandwichs,23,3640
4/1/16,66,WRAP CARNE,Sandwichs,12,2138
4/1/16,70,C. MUZZA,Pizzas,8,510
4/1/16,71,C. FUGAZZETA,Pizzas,2,196
4/1/16,72,C. NAPOLITANA,Pizzas,2,255
4/1/16,73,C. CALABRESA,Pizzas,3,340
4/1/16,74,C. ROQUEFORT,Pizzas,1,98
4/1/16,75,C. JAMON,Pizzas,2,196
4/1/16,76,C. PROVOLONE,Pizzas,3,213
4/1/16,77,C. MORRONES,Pizzas,1,104
4/1/16,78,C. CAPRESSE,Pizzas,2,153
4/1/16,79,C. CRUDO RUCULA,Pizzas,4,425
4/1/16,80,C. JAMON Y MORR,Pizzas,2,170
4/1/16,82,TAPEO X2,Tapas,153,34442
4/1/16,90,BONDIOLA NEGRA,Entries,14,2410
4/1/16,150,BAVIERA X 1,Tapas,8,1156
4/1/16,151,BAVIERA X 2,Tapas,9,2380
4/1/16,152,COSSAB X 1,Tapas,25,2805
4/1/16,153,COSSAB X 2,Tapas,32,4879
4/1/16,159,QUESOS X 1,Tapas,7,918
4/1/16,160,QUESOS X 2,Tapas,4,561
4/1/16,170,G. MUZZA,Pizzas,13,1488
4/1/16,171,G. FUGAZZETA,Pizzas,2,383
4/1/16,172,G. NAPOLITANA,Pizzas,6,1054
4/1/16,173,G. CALABRESA,Pizzas,3,238
4/1/16,174,G. ROQUEFORT,Pizzas,3,451
4/1/16,175,G. JAMON,Pizzas,4,357
4/1/16,176,G. PROVOLONE,Pizzas,4,748
4/1/16,177,G. MORRONES,Pizzas,1,247
4/1/16,178,G. CAPRESSE,Pizzas,6,714
4/1/16,179,G. CRUDO Y RUCU,Pizzas,5,816
4/1/16,180,G. JAMON Y MORR,Pizzas,8,1845
4/1/16,187,POLLO COSSAB,Sandwichs,9,408
4/1/16,188,CUADRIL COSSAB,Sandwichs,6,744
4/1/16,189,CUDRIL VIKINGO,Sandwichs,10,1339
4/1/16,190,POLLO BELGA,Sandwichs,9,765
4/1/16,191,SANWUCHE BERNA,Sandwichs,12,1547
4/1/16,226,CUAD. DE MUZZA,Apetizers,34,3719
4/1/16,230,HAMB COSSAB,Hamburgers,25,3081
4/1/16,231,HAMB ARGENTA,Hamburgers,9,918
4/1/16,232,HAMB VIKINGA,Hamburgers,62,7038
4/1/16,233,HAMB NORMANDA,Hamburgers,11,1020
4/1/16,234,HAMB MEXICANA,Hamburgers,21,2588
4/1/16,235,HAMB FRANCESA,Hamburgers,28,3698
4/1/16,236,HAMB ALEMANA,Hamburgers,13,1870
4/1/16,237,HAMB KANGREBURG,Hamburgers,54,6528
4/1/16,238,HAMB BRASILERA,Hamburgers,16,1547
4/1/16,239,HAMB CHARRUA,Hamburgers,10,1479
4/1/16,240,HAMB NORTEAMERI,Hamburgers,75,11832
4/1/16,241,HAMB CALABAZA,Hamburgers,14,1377
4/1/16,242,HAMB SUIZA,Hamburgers,47,6868
4/1/16,243,HAMB LENTEJAS,Hamburgers,15,1721
4/1/16,244,HAMB QUINOA,Hamburgers,25,2899
5/1/16,22,PAPAS FRITAS,Fries,38,2386
5/1/16,23,ESPAÑOLAS PICAN,Fries,19,1517
5/1/16,24,PAPAS 4 QUESOS,Fries,62,5130
5/1/16,25,PAPAS RUSTICAS,Fries,53,4248
5/1/16,26,PAPAS BARBACOA,Fries,15,1118
5/1/16,27,SALCHIPAPAS BEL,Fries,53,6167
5/1/16,28,PAPAS CHEDDAR,Fries,102,9075
5/1/16,29,ADICIONAL PANCE,Fries,2,255
5/1/16,31,PANCHO PORTENO,Sausages,4,531
5/1/16,32,PANCHO ALEMAN,Sausages,3,408
5/1/16,33,PANCHO YANKI,Sausages,2,230
5/1/16,34,MILA DE BERENJE,Entries,7,859
5/1/16,40,SALCH ALEMANA,Sausages,18,2189
5/1/16,42,SALCH DIABLO,Sausages,18,2410
5/1/16,45,TABLA BRATWURST,Sausages,14,3674
5/1/16,46,NACHOS,Apetizers,18,1456
5/1/16,49,CHOCOTORTA,Desserts,5,372
5/1/16,50,COPA MELBA,Desserts,21,1403
5/1/16,54,RABAS,Apetizers,26,4586
5/1/16,55,RABAS PROV,Apetizers,9,1700
5/1/16,56,RABAS C/SALSAS,Apetizers,6,1171
5/1/16,57,TIRITAS POLL,Apetizers,32,2754
5/1/16,58,BRUSQUETAS CRUD,Apetizers,9,767
5/1/16,59,BRUSQUETA HONG,Apetizers,7,691
5/1/16,60,SUPER MILANESA,Entries,7,893
5/1/16,61,SUPREMA FUGAZE,Entries,2,1700
5/1/16,62,TORTILLA,Entries,11,1288
5/1/16,63,TORTILLA ESP,Entries,17,2066
5/1/16,64,WRAP VEGETA,Sandwichs,9,948
5/1/16,65,WRAP POLLO,Sandwichs,17,1904
5/1/16,66,WRAP CARNE,Sandwichs,13,1658
5/1/16,70,C. MUZZA,Pizzas,5,255
5/1/16,71,C. FUGAZZETA,Pizzas,2,132
5/1/16,72,C. NAPOLITANA,Pizzas,1,81
5/1/16,73,C. CALABRESA,Pizzas,3,340
5/1/16,74,C. ROQUEFORT,Pizzas,2,174
5/1/16,75,C. JAMON,Pizzas,3,242
5/1/16,76,C. PROVOLONE,Pizzas,2,170
5/1/16,77,C. MORRONES,Pizzas,1,89
5/1/16,78,C. CAPRESSE,Pizzas,1,89
5/1/16,79,C. CRUDO RUCULA,Pizzas,4,383
5/1/16,80,C. JAMON Y MORR,Pizzas,1,96
5/1/16,82,TAPEO X2,Tapas,132,30196
5/1/16,90,BONDIOLA NEGRA,Entries,27,4246
5/1/16,150,BAVIERA X 1,Tapas,6,791
5/1/16,151,BAVIERA X 2,Tapas,7,1539
5/1/16,152,COSSAB X 1,Tapas,24,2767
5/1/16,153,COSSAB X 2,Tapas,28,6630
5/1/16,159,QUESOS X 1,Tapas,5,608
5/1/16,160,QUESOS X 2,Tapas,2,383
5/1/16,170,G. MUZZA,Pizzas,15,1553
5/1/16,171,G. FUGAZZETA,Pizzas,1,155
5/1/16,172,G. NAPOLITANA,Pizzas,3,408
5/1/16,173,G. CALABRESA,Pizzas,3,451
5/1/16,174,G. ROQUEFORT,Pizzas,5,723
5/1/16,175,G. JAMON,Pizzas,2,323
5/1/16,176,G. PROVOLONE,Pizzas,2,355
5/1/16,177,G. MORRONES,Pizzas,2,323
5/1/16,178,G. CAPRESSE,Pizzas,7,1173
5/1/16,179,G. CRUDO Y RUCU,Pizzas,8,1275
5/1/16,180,G. JAMON Y MORR,Pizzas,11,1849
5/1/16,187,POLLO COSSAB,Sandwichs,6,740
5/1/16,188,CUADRIL COSSAB,Sandwichs,6,854
5/1/16,189,CUDRIL VIKINGO,Sandwichs,7,978
5/1/16,190,POLLO BELGA,Sandwichs,8,905
5/1/16,191,SANWUCHE BERNA,Sandwichs,14,1403
5/1/16,226,CUAD. DE MUZZA,Apetizers,38,3719
5/1/16,230,HAMB COSSAB,Hamburgers,23,2384
5/1/16,231,HAMB ARGENTA,Hamburgers,13,1475
5/1/16,232,HAMB VIKINGA,Hamburgers,52,6511
5/1/16,233,HAMB NORMANDA,Hamburgers,18,1978
5/1/16,234,HAMB MEXICANA,Hamburgers,23,2656
5/1/16,235,HAMB FRANCESA,Hamburgers,31,4180
5/1/16,236,HAMB ALEMANA,Hamburgers,19,2021
5/1/16,237,HAMB KANGREBURG,Hamburgers,56,6575
5/1/16,238,HAMB BRASILERA,Hamburgers,17,1942
5/1/16,239,HAMB CHARRUA,Hamburgers,8,935
5/1/16,240,HAMB NORTEAMERI,Hamburgers,81,10117
5/1/16,241,HAMB CALABAZA,Hamburgers,6,572
5/1/16,242,HAMB SUIZA,Hamburgers,42,5820
5/1/16,243,HAMB LENTEJAS,Hamburgers,11,1177
5/1/16,244,HAMB QUINOA,Hamburgers,16,1668
6/1/16,22,PAPAS FRITAS,Fries,37,2536
6/1/16,23,ESPAÑOLAS PICAN,Fries,21,1579
6/1/16,24,PAPAS 4 QUESOS,Fries,68,6241
6/1/16,25,PAPAS RUSTICAS,Fries,55,4711
6/1/16,26,PAPAS BARBACOA,Fries,11,1024
6/1/16,27,SALCHIPAPAS BEL,Fries,61,7535
6/1/16,28,PAPAS CHEDDAR,Fries,121,10818
6/1/16,29,ADICIONAL PANCE,Fries,8,427
6/1/16,31,PANCHO PORTENO,Sausages,2,191
6/1/16,32,PANCHO ALEMAN,Sausages,4,482
6/1/16,33,PANCHO YANKI,Sausages,2,230
6/1/16,34,MILA DE BERENJE,Entries,6,676
6/1/16,40,SALCH ALEMANA,Sausages,18,2376
6/1/16,42,SALCH DIABLO,Sausages,22,2967
6/1/16,45,TABLA BRATWURST,Sausages,9,4101
6/1/16,46,NACHOS,Apetizers,27,2091
6/1/16,49,CHOCOTORTA,Desserts,6,451
6/1/16,50,COPA MELBA,Desserts,18,1067
6/1/16,54,RABAS,Apetizers,22,3914
6/1/16,55,RABAS PROV,Apetizers,8,1466
6/1/16,56,RABAS C/SALSAS,Apetizers,6,1128
6/1/16,57,TIRITAS POLL,Apetizers,41,4050
6/1/16,58,BRUSQUETAS CRUD,Apetizers,12,1128
6/1/16,59,BRUSQUETA HONG,Apetizers,9,890
6/1/16,60,SUPER MILANESA,Entries,9,2539
6/1/16,61,SUPREMA FUGAZE,Entries,9,2057
6/1/16,62,TORTILLA,Entries,10,1063
6/1/16,63,TORTILLA ESP,Entries,15,1721
6/1/16,64,WRAP VEGETA,Sandwichs,6,608
6/1/16,65,WRAP POLLO,Sandwichs,20,2542
6/1/16,66,WRAP CARNE,Sandwichs,11,1949
6/1/16,70,C. MUZZA,Pizzas,4,283
6/1/16,71,C. FUGAZZETA,Pizzas,2,132
6/1/16,72,C. NAPOLITANA,Pizzas,2,204
6/1/16,73,C. CALABRESA,Pizzas,1,81
6/1/16,74,C. ROQUEFORT,Pizzas,1,77
6/1/16,75,C. JAMON,Pizzas,2,196
6/1/16,76,C. PROVOLONE,Pizzas,2,204
6/1/16,77,C. MORRONES,Pizzas,1,89
6/1/16,78,C. CAPRESSE,Pizzas,2,172
6/1/16,79,C. CRUDO RUCULA,Pizzas,2,145
6/1/16,80,C. JAMON Y MORR,Pizzas,2,149
6/1/16,82,TAPEO X2,Tapas,151,35145
6/1/16,90,BONDIOLA NEGRA,Entries,26,4140
